"","SECTOR_DESC","SHORT_DESC","COMMODITY_DESC","AGG_LEVEL_DESC","STATE_FIPS_CODE","STATE_ALPHA","STATE_NAME","COUNTY_CODE","COUNTY_NAME","To_acres","fips","crop","Ir_acres","Pct_irr"
"928","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",6,"CA","CALIFORNIA","065","RIVERSIDE",11347,"06065","HAY, (EXCL ALFALFA)",4849,42.73
"929","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","049","GRAND",30197,"08049","HAY",28305,93.73
"930","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",6,"CA","CALIFORNIA","067","SACRAMENTO",12721,"06067","HAY, (EXCL ALFALFA)",7188,56.5
"931","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","051","GUNNISON",40977,"08051","HAY",40884,99.77
"932","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","053","HINSDALE",887,"08053","HAY",707,79.71
"933","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","055","HUERFANO",7709,"08055","HAY",6714,87.09
"934","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","057","JACKSON",58531,"08057","HAY",55813,95.36
"935","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","059","JEFFERSON",2168,"08059","HAY",345,15.91
"936","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",6,"CA","CALIFORNIA","077","SAN JOAQUIN",22183,"06077","HAY, (EXCL ALFALFA)",18232,82.19
"937","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","061","KIOWA",4790,"08061","HAY",1269,26.49
"938","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",6,"CA","CALIFORNIA","079","SAN LUIS OBISPO",11525,"06079","HAY, (EXCL ALFALFA)",2720,23.6
"939","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","063","KIT CARSON",19243,"08063","HAY",5383,27.97
"940","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","065","LAKE",460,"08065","HAY",420,91.3
"941","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",6,"CA","CALIFORNIA","083","SANTA BARBARA",4231,"06083","HAY, (EXCL ALFALFA)",2128,50.3
"942","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","067","LA PLATA",33024,"08067","HAY",31905,96.61
"943","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",6,"CA","CALIFORNIA","085","SANTA CLARA",2435,"06085","HAY, (EXCL ALFALFA)",556,22.83
"944","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","069","LARIMER",34956,"08069","HAY",23867,68.28
"945","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","071","LAS ANIMAS",17065,"08071","HAY",11985,70.23
"946","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",6,"CA","CALIFORNIA","089","SHASTA",11580,"06089","HAY, (EXCL ALFALFA)",8654,74.73
"947","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","073","LINCOLN",30122,"08073","HAY",3706,12.3
"948","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",6,"CA","CALIFORNIA","091","SIERRA",1237,"06091","HAY, (EXCL ALFALFA)",1122,90.7
"949","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","075","LOGAN",51303,"08075","HAY",33404,65.11
"950","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",6,"CA","CALIFORNIA","093","SISKIYOU",18564,"06093","HAY, (EXCL ALFALFA)",15346,82.67
"951","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","077","MESA",35022,"08077","HAY",33415,95.41
"952","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",6,"CA","CALIFORNIA","095","SOLANO",19964,"06095","HAY, (EXCL ALFALFA)",14318,71.72
"953","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","081","MOFFAT",36988,"08081","HAY",23355,63.14
"954","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","083","MONTEZUMA",43905,"08083","HAY",42392,96.55
"955","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",6,"CA","CALIFORNIA","101","SUTTER",2230,"06101","HAY, (EXCL ALFALFA)",804,36.05
"956","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","085","MONTROSE",30512,"08085","HAY",29194,95.68
"957","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",6,"CA","CALIFORNIA","103","TEHAMA",6431,"06103","HAY, (EXCL ALFALFA)",3311,51.48
"958","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","087","MORGAN",38762,"08087","HAY",30105,77.67
"959","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",6,"CA","CALIFORNIA","105","TRINITY",196,"06105","HAY, (EXCL ALFALFA)",122,62.24
"960","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","089","OTERO",27723,"08089","HAY",27267,98.36
"961","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",6,"CA","CALIFORNIA","107","TULARE",20098,"06107","HAY, (EXCL ALFALFA)",11917,59.29
"962","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","091","OURAY",7753,"08091","HAY",6835,88.16
"963","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","095","PHILLIPS",5189,"08095","HAY",2685,51.74
"964","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",6,"CA","CALIFORNIA","113","YOLO",15744,"06113","HAY, (EXCL ALFALFA)",8932,56.73
"965","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","097","PITKIN",4349,"08097","HAY",4019,92.41
"966","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","099","PROWERS",50453,"08099","HAY",45073,89.34
"967","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","101","PUEBLO",10093,"08101","HAY",7563,74.93
"968","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","103","RIO BLANCO",26354,"08103","HAY",21149,80.25
"969","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","105","RIO GRANDE",44130,"08105","HAY",43686,98.99
"970","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","107","ROUTT",42632,"08107","HAY",26981,63.29
"971","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","007","BUTTE",244,"06007","HAYLAGE",229,93.85
"972","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","109","SAGUACHE",58187,"08109","HAY",57324,98.52
"973","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","115","SEDGWICK",5506,"08115","HAY",3824,69.45
"974","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","015","DEL NORTE",2452,"06015","HAYLAGE",2290,93.39
"975","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","119","TELLER",1536,"08119","HAY",563,36.65
"976","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","121","WASHINGTON",44010,"08121","HAY",12267,27.87
"977","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","021","GLENN",6492,"06021","HAYLAGE",5261,81.04
"978","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","123","WELD",119396,"08123","HAY",90609,75.89
"979","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","023","HUMBOLDT",7534,"06023","HAYLAGE",5605,74.4
"980","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","125","YUMA",18054,"08125","HAY",12484,69.15
"981","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","025","IMPERIAL",7407,"06025","HAYLAGE",6507,87.85
"982","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","001","ADAMS",5892,"08001","HAY, ALFALFA",3805,64.58
"983","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","029","KERN",14695,"06029","HAYLAGE",11956,81.36
"984","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","007","ARCHULETA",2490,"08007","HAY, ALFALFA",2150,86.35
"985","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","009","BACA",4777,"08009","HAY, ALFALFA",3585,75.05
"986","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","039","MADERA",10612,"06039","HAYLAGE",10018,94.4
"987","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","013","BOULDER",9737,"08013","HAY, ALFALFA",7944,81.59
"988","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","041","MARIN",4322,"06041","HAYLAGE",1380,31.93
"989","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","015","CHAFFEE",5871,"08015","HAY, ALFALFA",5871,100
"990","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","045","MENDOCINO",577,"06045","HAYLAGE",232,40.21
"991","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","017","CHEYENNE",2607,"08017","HAY, ALFALFA",834,31.99
"992","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","047","MERCED",57919,"06047","HAYLAGE",52607,90.83
"993","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","019","CLEAR CREEK",22,"08019","HAY, ALFALFA",22,100
"994","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","049","MODOC",2535,"06049","HAYLAGE",2500,98.62
"995","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","021","CONEJOS",59338,"08021","HAY, ALFALFA",55803,94.04
"996","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","023","COSTILLA",17152,"08023","HAY, ALFALFA",16286,94.95
"997","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","025","CROWLEY",2782,"08025","HAY, ALFALFA",2295,82.49
"998","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","027","CUSTER",3245,"08027","HAY, ALFALFA",2875,88.6
"999","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","029","DELTA",25276,"08029","HAY, ALFALFA",25085,99.24
"1000","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","061","PLACER",168,"06061","HAYLAGE",168,100
"1001","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","033","DOLORES",5401,"08033","HAY, ALFALFA",5266,97.5
"1002","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","035","DOUGLAS",3020,"08035","HAY, ALFALFA",522,17.28
"1003","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","065","RIVERSIDE",2706,"06065","HAYLAGE",2706,100
"1004","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","067","SACRAMENTO",4190,"06067","HAYLAGE",3110,74.22
"1005","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","039","ELBERT",13470,"08039","HAY, ALFALFA",1873,13.9
"1006","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","041","EL PASO",6810,"08041","HAY, ALFALFA",3301,48.47
"1007","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","073","SAN DIEGO",546,"06073","HAYLAGE",247,45.24
"1008","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","077","SAN JOAQUIN",23028,"06077","HAYLAGE",20227,87.84
"1009","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","051","GUNNISON",2741,"08051","HAY, ALFALFA",2741,100
"1010","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","055","HUERFANO",5340,"08055","HAY, ALFALFA",4680,87.64
"1011","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","085","SANTA CLARA",488,"06085","HAYLAGE",488,100
"1012","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","059","JEFFERSON",490,"08059","HAY, ALFALFA",154,31.43
"1013","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","089","SHASTA",1014,"06089","HAYLAGE",903,89.05
"1014","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","061","KIOWA",678,"08061","HAY, ALFALFA",650,95.87
"1015","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","063","KIT CARSON",4015,"08063","HAY, ALFALFA",3129,77.93
"1016","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","093","SISKIYOU",1534,"06093","HAYLAGE",1358,88.53
"1017","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","095","SOLANO",388,"06095","HAYLAGE",388,100
"1018","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","097","SONOMA",11724,"06097","HAYLAGE",4441,37.88
"1019","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","069","LARIMER",16167,"08069","HAY, ALFALFA",12833,79.38
"1020","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","099","STANISLAUS",30847,"06099","HAYLAGE",27999,90.77
"1021","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","071","LAS ANIMAS",9459,"08071","HAY, ALFALFA",7755,81.99
"1022","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","073","LINCOLN",1716,"08073","HAY, ALFALFA",289,16.84
"1023","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","103","TEHAMA",1782,"06103","HAYLAGE",1473,82.66
"1024","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","075","LOGAN",30756,"08075","HAY, ALFALFA",28164,91.57
"1025","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","077","MESA",26617,"08077","HAY, ALFALFA",26119,98.13
"1026","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","107","TULARE",88542,"06107","HAYLAGE",84081,94.96
"1027","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","081","MOFFAT",19129,"08081","HAY, ALFALFA",11455,59.88
"1028","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","083","MONTEZUMA",35486,"08083","HAY, ALFALFA",34312,96.69
"1029","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","085","MONTROSE",21142,"08085","HAY, ALFALFA",20628,97.57
"1030","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","087","MORGAN",27438,"08087","HAY, ALFALFA",25685,93.61
"1031","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","089","OTERO",24924,"08089","HAY, ALFALFA",24547,98.49
"1032","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","095","PHILLIPS",2524,"08095","HAY, ALFALFA",1638,64.9
"1033","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","099","PROWERS",42832,"08099","HAY, ALFALFA",42315,98.79
"1034","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","101","PUEBLO",6687,"08101","HAY, ALFALFA",5089,76.1
"1035","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","103","RIO BLANCO",8805,"08103","HAY, ALFALFA",6690,75.98
"1036","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","107","ROUTT",12462,"08107","HAY, ALFALFA",3843,30.84
"1037","CROPS","HAYLAGE, ALFALFA - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","019","FRESNO",5355,"06019","HAYLAGE, ALFALFA",5353,99.96
"1038","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","109","SAGUACHE",28975,"08109","HAY, ALFALFA",28968,99.98
"1039","CROPS","HAYLAGE, ALFALFA - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","023","HUMBOLDT",1497,"06023","HAYLAGE, ALFALFA",1373,91.72
"1040","CROPS","HAYLAGE, ALFALFA - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","025","IMPERIAL",5100,"06025","HAYLAGE, ALFALFA",5100,100
"1041","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","115","SEDGWICK",2845,"08115","HAY, ALFALFA",2678,94.13
"1042","CROPS","HAYLAGE, ALFALFA - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","029","KERN",2908,"06029","HAYLAGE, ALFALFA",2908,100
"1043","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","119","TELLER",1265,"08119","HAY, ALFALFA",343,27.11
"1044","CROPS","HAYLAGE, ALFALFA - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","031","KINGS",6776,"06031","HAYLAGE, ALFALFA",6776,100
"1045","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","121","WASHINGTON",7370,"08121","HAY, ALFALFA",6281,85.22
"1046","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","123","WELD",86585,"08123","HAY, ALFALFA",77401,89.39
"1047","CROPS","HAY, ALFALFA - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","125","YUMA",11872,"08125","HAY, ALFALFA",10550,88.86
"1048","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","001","ADAMS",5051,"08001","HAY, (EXCL ALFALFA)",1199,23.74
"1049","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","007","ARCHULETA",4557,"08007","HAY, (EXCL ALFALFA)",3941,86.48
"1050","CROPS","HAYLAGE, ALFALFA - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","047","MERCED",16728,"06047","HAYLAGE, ALFALFA",13518,80.81
"1051","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","009","BACA",10184,"08009","HAY, (EXCL ALFALFA)",2534,24.88
"1052","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","013","BOULDER",9513,"08013","HAY, (EXCL ALFALFA)",7445,78.26
"1053","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","015","CHAFFEE",5767,"08015","HAY, (EXCL ALFALFA)",5617,97.4
"1054","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","017","CHEYENNE",12625,"08017","HAY, (EXCL ALFALFA)",1303,10.32
"1055","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","019","CLEAR CREEK",426,"08019","HAY, (EXCL ALFALFA)",151,35.45
"1056","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","021","CONEJOS",31530,"08021","HAY, (EXCL ALFALFA)",30860,97.88
"1057","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","023","COSTILLA",4280,"08023","HAY, (EXCL ALFALFA)",4012,93.74
"1058","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","025","CROWLEY",2386,"08025","HAY, (EXCL ALFALFA)",687,28.79
"1059","CROPS","HAYLAGE, ALFALFA - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","067","SACRAMENTO",832,"06067","HAYLAGE, ALFALFA",832,100
"1060","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","027","CUSTER",15801,"08027","HAY, (EXCL ALFALFA)",14184,89.77
"1061","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","029","DELTA",7543,"08029","HAY, (EXCL ALFALFA)",7482,99.19
"1062","CROPS","HAYLAGE, ALFALFA - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","071","SAN BERNARDINO",620,"06071","HAYLAGE, ALFALFA",620,100
"1063","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","033","DOLORES",969,"08033","HAY, (EXCL ALFALFA)",486,50.15
"1064","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","035","DOUGLAS",6333,"08035","HAY, (EXCL ALFALFA)",1078,17.02
"1065","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","039","ELBERT",18400,"08039","HAY, (EXCL ALFALFA)",3449,18.74
"1066","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","041","EL PASO",6338,"08041","HAY, (EXCL ALFALFA)",746,11.77
"1067","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","051","GUNNISON",38236,"08051","HAY, (EXCL ALFALFA)",38143,99.76
"1068","CROPS","HAYLAGE, ALFALFA - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","093","SISKIYOU",341,"06093","HAYLAGE, ALFALFA",341,100
"1069","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","055","HUERFANO",2369,"08055","HAY, (EXCL ALFALFA)",2034,85.86
"1070","CROPS","HAYLAGE, ALFALFA - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","099","STANISLAUS",5063,"06099","HAYLAGE, ALFALFA",5063,100
"1071","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","059","JEFFERSON",1678,"08059","HAY, (EXCL ALFALFA)",191,11.38
"1072","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","061","KIOWA",4112,"08061","HAY, (EXCL ALFALFA)",619,15.05
"1073","CROPS","HAYLAGE, ALFALFA - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","103","TEHAMA",1097,"06103","HAYLAGE, ALFALFA",1000,91.16
"1074","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","063","KIT CARSON",15228,"08063","HAY, (EXCL ALFALFA)",2254,14.8
"1075","CROPS","HAYLAGE, ALFALFA - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","107","TULARE",18056,"06107","HAYLAGE, ALFALFA",17539,97.14
"1076","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","069","LARIMER",18789,"08069","HAY, (EXCL ALFALFA)",11034,58.73
"1077","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","071","LAS ANIMAS",7606,"08071","HAY, (EXCL ALFALFA)",4230,55.61
"1078","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","073","LINCOLN",28406,"08073","HAY, (EXCL ALFALFA)",3417,12.03
"1079","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","075","LOGAN",20547,"08075","HAY, (EXCL ALFALFA)",5240,25.5
"1080","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","077","MESA",8405,"08077","HAY, (EXCL ALFALFA)",7296,86.81
"1081","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","081","MOFFAT",17859,"08081","HAY, (EXCL ALFALFA)",11900,66.63
"1082","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","083","MONTEZUMA",8419,"08083","HAY, (EXCL ALFALFA)",8080,95.97
"1083","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","085","MONTROSE",9370,"08085","HAY, (EXCL ALFALFA)",8566,91.42
"1084","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","087","MORGAN",11324,"08087","HAY, (EXCL ALFALFA)",4420,39.03
